,safegraph_place_id,poi_cbg,latitude,longitude,source_cbg,visits
17296,sg:dd1d712e4dcc4fc5a0d3ade3d56845c5,180839557001,38.688296,-87.501193,181050002021,4
17303,sg:791bc7c5813f45f68d89b076acf67476,180050109003,39.196354,-85.95485,181050002021,4
17307,sg:1573317e728a45eeb28e2a852fdea678,180594110003,39.72246,-85.894302,181050002021,4
17325,sg:a3bd18a54d1a40efa011f08d9358a4e1,180990204001,41.355236,-86.30290600000001,181050002021,4
17577,sg:522febeab544404697cfbfc7d0d549aa,110010062021,38.895795,-77.05562900000001,181050002021,4
17578,sg:08a788e3dc414c9f9fc05f227b2b31ef,150090319001,20.895259,-156.433069,181050002021,4
17579,sg:08ca5af5a8684cf880e143a1cc9a1f4d,150090315032,20.94857,-156.69045400000002,181050002021,4
17583,sg:4e83bfa07edc4ac58ede82d7fc8b4970,150090315031,20.924066,-156.69365200000001,181050002021,4
17591,sg:c20623a82fe14d069d4fff0239cc8211,60819843001,37.623455,-122.383604,181050002021,4
17592,sg:cc186eaa3b004657929c5e08f4488446,60590320222,33.559803,-117.670869,181050002021,4
17599,sg:8415f65a8e6a404a9015138ddcbeb62a,60133342003,37.877982,-122.067521,181050002021,4
17604,sg:99c48a7fb8c443efbc74bc84be14b72d,60133212002,37.976593,-122.06681699999999,181050002021,4
17608,sg:90a45a2b03e848be9ac7568d06f9b322,60590525181,33.650506,-117.745451,181050002021,4
17609,sg:e96bfd9e41e644db82e146bcc3979883,60590320141,33.615186,-117.70458500000001,181050002021,4
17611,sg:e0bd04454dac467a8a60c0f19cec62b7,60590320131,33.561344,-117.670805,181050002021,4
17616,sg:d90947d8f4eb4cee9a8a9a9f8871037d,60590626371,33.571059999999996,-117.72427900000001,181050002021,4
17625,sg:c15beeb68c364c5b9dee5ef05c74b427,60590525181,33.648533,-117.741648,181050002021,4
17629,sg:3987557e89e147a78585078dc114fc9d,80370005011,39.594458,-106.52394199999999,181050002021,4
17640,sg:4e8e48ee55c9461fb93d6d80339e40f3,90010435001,41.126921,-73.384724,181050002021,4
17645,sg:6485f5bd07f8456a970c5812245fed91,120210104161,26.229832000000002,-81.727716,181050002021,4
17646,sg:4d32395e8a1e409489743c1d0bf5b014,120950168021,28.431199,-81.30783199999999,181050002021,4
17647,sg:0a95966221634338ad77e6e4cdd05c16,120869805001,25.803607,-80.288163,181050002021,4
17650,sg:2f5382a93de44b4b94835d9492701401,120990070113,26.380715999999996,-80.158627,181050002021,8
17651,sg:80bb6bdd41d14a8b89c673eeabc11c2c,121030260023,27.967389,-82.826138,181050002021,4
17654,sg:aed5f099682847a5bd40f56c8b44df28,120110425003,26.126904,-80.139534,181050002021,4
17655,sg:256079e86d0d4e649f82187e184fbb91,120110802001,26.073251000000003,-80.138549,181050002021,10
17656,sg:0c5f0e2da9094399a0d401e5a767975b,121090205002,29.897857000000002,-81.31149599999999,181050002021,4
17666,sg:02546d38768d4908bac709441a848b0e,120110601204,26.152185,-80.320301,181050002021,4
17667,sg:ec7260fd7cfb469a9c51bc3d8464ff50,120710503102,26.329995,-81.739659,181050002021,4
17671,sg:c0e6e945d97246ca926f951252ea73c1,120110704021,26.063242000000002,-80.28229,181050002021,4
17672,sg:e55b1dc145e24c39949d52e14aad49af,121030278021,27.786094,-82.783401,181050002021,4
17673,sg:e52137a7b2b24238851b3f5219f913fe,120310142022,30.280639,-81.39067299999999,181050002021,4
17675,sg:4b5908766b704be3a65cdf67bc37cf08,120110703181,26.098306,-80.39800799999999,181050002021,4
17682,sg:e2c3016c1a7a4ea0b8d5ef5673bd15f4,120310144011,30.257720000000003,-81.525841,181050002021,4
17684,sg:6bf0bffc49af4e35a30380ec8bfb9d3f,120710603002,26.330727000000003,-81.84142800000001,181050002021,4
17687,sg:22e6d385f9f6456c982189d75371f094,120990026001,26.707897999999997,-80.05645600000001,181050002021,4
17689,sg:bbb09eff55ac4f0893ca2aa8eb520426,120990075011,26.350788,-80.086191,181050002021,4
17697,sg:ee5135c4481b44f2881946d6bb6f01e8,120570114092,28.045803000000003,-82.505186,181050002021,4
17698,sg:92817a24578e4657b8eaf7205546a5a3,120310103012,30.481410999999998,-81.646987,181050002021,4
17718,sg:096ed13bd6a942f1b67728f36e129918,121090202001,29.899695,-81.31351,181050002021,4
17721,sg:6be29679768541bdba73015e7a75a715,120860115004,25.447353,-80.501863,181050002021,5
17722,sg:6db1d4ea8d724db79013f2419d3acc3b,130210134102,32.877957,-83.762461,181050002021,4
17724,sg:d8cc4351c714476b98ab53b8805dbf53,131210102054,33.918165,-84.380785,181050002021,4
17726,sg:316a8c112ae8434994e87d38a2e1e0a4,130670303361,33.987869,-84.42195600000001,181050002021,4
17727,sg:4b5355d52ae7471ca609206713fd5e71,130670303342,33.977478999999995,-84.41935500000001,181050002021,4
17728,sg:33cf04fec2bd4c3c9a4ba74cd3785b18,131171306062,34.070879999999995,-84.16925,181050002021,4
17730,sg:d56803bbb63841b197c8b07583912705,131210116232,34.046279999999996,-84.177123,181050002021,4
17731,sg:faadfda6a5fc49f6832af06847b77157,131510702053,33.507125,-84.14171,181050002021,4
17738,sg:39d84dac95c44b04b16523ae8f88b9ca,130210132012,32.832759,-83.72975500000001,181050002021,4
17739,sg:81edfa2a24bb409da9ca89e6b4d17930,131210119002,33.755934,-84.38974499999999,181050002021,4
17742,sg:e79444dbc5c648918108b5dd4e4b2fab,170313301004,41.866341999999996,-87.606604,181050002021,4
17743,sg:03e1a43f8699410a997a788065081f96,170318093001,42.063984999999995,-87.685333,181050002021,4
17752,sg:db30269142604fa3a20f931066aaade0,170318088002,42.067334,-87.686799,181050002021,4
17757,sg:25818b2cf05446e8930f40214cda10d9,170318015003,42.141778,-87.828151,181050002021,4
17766,sg:7f847a2528d34a1dbce9a347b10d9728,171978835162,41.505007,-87.852688,181050002021,4
17770,sg:744b2c57533d4c6ba4dd0b269dedef47,170318041042,42.109956,-88.115571,181050002021,4
17772,sg:c81d085b83aa4587b34a6a7f79544739,170318019012,42.099779999999996,-87.80018000000001,181050002021,4
17773,sg:c2a3d864651540488e7f9469e52f788f,170438465231,41.748286,-88.165439,181050002021,4
17774,sg:0fdc0fc401fa42c69fec72015e20cbf3,170438465222,41.747855,-88.19686899999999,181050002021,4
17777,sg:bad17fd17748429bb9415359d085e506,170978649041,42.164208,-87.84564,181050002021,4
17780,sg:26621d236dc541f08c1078f7b9e95560,170438446011,41.852546999999994,-87.951075,181050002021,4
17786,sg:c29eea7ec55540f9962f95a8517ee81b,170438465192,41.769907,-88.205125,181050002021,4
17790,sg:8b113b8a5da34eefa88b6f93906d8775,170318316001,41.923984000000004,-87.792387,181050002021,4
17800,sg:24775a897b1449b7873a46c7e700c879,170310712001,41.923140999999994,-87.645036,181050002021,4
17806,sg:31ee68dfd5ad4cc3aaf5d25ebbf1957f,170190003012,40.109975,-88.235147,181050002021,4
17809,sg:b7c7abd4ffa14f40a098449eb220dc45,171130003011,40.504676,-88.994972,181050002021,4
17818,sg:7b0e92fd1e724d9a9f67be1d423e5c9f,170978645101,42.240159999999996,-87.986963,181050002021,4
17826,sg:6a8116e484cb425b90b25f70d0667b24,170438427021,41.831737,-88.102501,181050002021,4
17828,sg:977a75ad265a4be8b07309eec2e9c1da,170318046062,42.005784000000006,-88.046396,181050002021,4
17830,sg:96f6a0bf204c47eaa4fc6058ef562391,171118708082,42.242531,-88.31864300000001,181050002021,5
17838,sg:0be9290afd064029930d2750c6d0ba7e,170312832001,41.869162,-87.660549,181050002021,4
17843,sg:9fe49b90b19f47598affa994c8e7995d,170310704001,41.931416,-87.65688,181050002021,4
17845,sg:edb56b3ce5464fdbb7650686edcba8f7,170978633001,42.279849,-87.845375,181050002021,4
17847,sg:ad44c788618b42048287be8e6c8dc6a0,170318333001,41.871524,-87.65468800000001,181050002021,4
17850,sg:5635618e7d7c4941aa7c66bf7e133e25,171939582002,38.231896,-87.988582,181050002021,4
17854,sg:dc60abeb131940e79e8dbf7895dc2770,170319801001,41.788368,-87.741772,181050002021,4
17857,sg:e52b024d3ac24edeb8db83131992135f,180890426092,41.456744,-87.504727,181050002021,4
17858,sg:34b4ae5046ab4068a8d3df0955041c81,170438426011,41.830940000000005,-88.108202,181050002021,4
17872,sg:0f1a6ec7209b4193912acefb9e293a5d,180973203032,39.914252000000005,-86.070163,181050002021,6
17878,sg:048736d919f940379dfc66b0eae3a2cc,180030026003,41.048567,-85.14665600000001,181050002021,4
17884,sg:4f309ba9b1414505b6ef55e235c440d9,180571111025,39.932435,-86.229327,181050002021,4
17889,sg:77493bc8b34442f09ec56f652bd61f11,180973421012,39.744408,-86.272076,181050002021,4
17906,sg:88af83fdbfe043cbbd329f2a17d7c23c,180030103042,41.192301,-85.109139,181050002021,4
17911,sg:4b382af1cbf24a55942c2da73d3b825c,180816110002,39.481189,-86.05481999999999,181050002021,4
17915,sg:378e8cdd5df3468db535958f51b3806e,180571108081,39.966258,-85.982518,181050002021,4
17918,sg:b8a680a793644744926f96236ce85091,180890434033,41.288071,-87.395958,181050002021,4
17919,sg:e2e9d21025184552aecf2fd507b9e4a3,180571111025,39.938379,-86.234509,181050002021,4
17922,sg:b968c9d841e84c9bbfe593e8d8879649,180030013002,41.07289,-85.138215,181050002021,4
17927,sg:627c78df9312483bae0be7332d41ef14,180816103001,39.633215,-86.12248100000001,181050002021,4
17929,sg:32bf2b4667f44b8f897db59fb9791024,180816110004,39.479192,-86.055516,181050002021,4
17940,sg:7042a5a90c244e6f8221bf4ec153f938,180973910003,39.765692,-86.159269,181050002021,4
17963,sg:90304e970a59457d8f29a16e0fe3326b,180973301093,39.924949,-86.026031,181050002021,6
17979,sg:ed7ecc1ebcbf486bb112b611db43171c,180030107071,41.177108000000004,-85.1328,181050002021,4
17986,sg:2121f266622d45d19d97fd7d67c64535,180670014003,40.442295,-86.12445799999999,181050002021,6
17987,sg:3b050d5dcf7b49079cc1693c938f130c,180030033041,41.120094,-85.129553,181050002021,4
17988,sg:018e3b1db1e34e518b4b2c4de70e00e3,180571109061,39.997273,-86.129582,181050002021,4
17989,sg:5c5757cee2c544198acae57f20db8407,180571108103,39.956295000000004,-86.022401,181050002021,4
17994,sg:3a6b5a69f8d74571838f71cc19b1e07f,180050105004,39.219476,-85.885402,181050002021,4
17996,sg:894c0c5432fc42ff9f61a83f6383ea22,180030107072,41.177684,-85.107024,181050002021,4
18000,sg:39d34aa162604aa88db9902ef91028ff,180973302043,39.860433,-85.975543,181050002021,4
18003,sg:68a022e7f8cd4c57bcb88f2fab645636,180632106071,39.712177000000004,-86.358711,181050002021,4
18004,sg:4e7eb5bb2ebc450eb74e917b0694d4a8,180890427042,41.493386,-87.468438,181050002021,4
18014,sg:289d901880c34727a7c60d260efc89f7,180973302091,39.876057,-85.951533,181050002021,6
18045,sg:a0e28e85883646c69de6c1e007b910aa,180571108101,39.932007,-86.058706,181050002021,5
18056,sg:39b0de2dd1cf42aa9fa435087418cbd2,180890427022,41.482867999999996,-87.469624,181050002021,4
18062,sg:16b5e677988d4f86beceb5f210fd7359,180890427031,41.521146,-87.472555,181050002021,4
18070,sg:29ac21c0c18d4a7abeeaa189677af49f,180350010001,40.213758,-85.40489699999999,181050002021,4
18081,sg:57723f466ec849eaa554f6db7e75cdf3,180290803002,39.123498,-84.883822,181050002021,4
18090,sg:6ac0e06d0c96450ca9d12baa5624bcc5,180816102011,39.630052,-86.07907,181050002021,4
18092,sg:fef5e4d8bfa74c27b9077d81fe144f9c,180571109061,39.997089,-86.130206,181050002021,4
18096,sg:e1f4120732894a5fa3b8c39d0095d551,180030107062,41.136152,-85.16081899999999,181050002021,4
18103,sg:9c8912471f0e4383a7a198ce9b1d204c,180571110081,39.972396,-86.150568,181050002021,4
18104,sg:cce552793c1a496cabe5dfd88e548718,180030107071,41.177099,-85.13395,181050002021,4
18109,sg:a9fa92aa691a41739bbb6c50c34d1eb5,180571111025,39.936029,-86.23401700000001,181050002021,4
18110,sg:6b14f7acbd244543878feca410c0e674,180571110081,39.971306,-86.15169300000001,181050002021,4
18124,sg:2c37b623f500430dbcd8a9f5a47264f6,180050102003,39.223556,-85.90484599999999,181050002021,4
18127,sg:57d83eafb1d94a1ca8f2a05abc6b68ac,180816106062,39.632762,-86.15790799999999,181050002021,4
18136,sg:20d6f19730294ad6a37f38ad3b730ca8,180890427022,41.486534999999996,-87.470116,181050002021,4
18137,sg:6dd56fe9e6d649a58d78faedf2c0de07,180973225001,39.836321000000005,-86.122199,181050002021,4
18138,sg:f953e84923044b62a1332113e82df288,180973910002,39.775166,-86.17495600000001,181050002021,4
18139,sg:b0f42a914d4f43e8883c3ecabca66d16,180571111025,39.933822,-86.234249,181050002021,4
18148,sg:93ef0e2414814a06970ecadc9146a516,180973202043,39.911811,-86.10704399999999,181050002021,4
18168,sg:bc7fc3730e1b40c5b5776917c1809552,180030116042,41.035668,-85.25731800000001,181050002021,5
18183,sg:4454de959024496593c375d9804a3cf2,180530103003,40.415319000000004,-85.654427,181050002021,4
18189,sg:cbd8a82c85ea4d399c504c2b2a3d21b1,180973549002,39.781134,-86.10961,181050002021,4
18194,sg:e8163abaa7614caa9f718a6e76fcd38f,180632106043,39.764207,-86.33536099999999,181050002021,4
18206,sg:0fd0931e356b431da0238f2f613006fe,180571104032,40.020547,-86.164181,181050002021,4
18224,sg:31c10ac69583420d8e9cae41b91f8ba8,180973301061,39.904524,-86.044449,181050002021,4
18227,sg:e0d6124ef4ea4f9ea934dd110b25e9bb,180632106063,39.76323,-86.330673,181050002021,4
18232,sg:d957e0a4c2284c05a3adb0cb72f25f1b,180571108081,39.958811,-85.919467,181050002021,4
18236,sg:7432b619feaf4ae489487733d2abdb26,180890427042,41.522714,-87.470399,181050002021,5
18237,sg:1e1f33c37c0646b49b0a60a96cf3ffd3,180632106071,39.710915,-86.359018,181050002021,4
18238,sg:954b79d249064c9895876c5d680cd137,180973910003,39.766695,-86.159596,181050002021,4
18241,sg:744298c8080a4b42a4322e304b98bdce,180118106054,39.950852000000005,-86.280964,181050002021,4
18244,sg:c4bfa817843d41b1b1de00353f3f365a,180571108072,39.958486,-86.012451,181050002021,4
18248,sg:2a142a36b5c447db87eb852ae679237d,180430710061,38.339998,-85.816006,181050002021,4
18251,sg:9e4eb6b57c6b470f86aaf061cef9adad,180973535002,39.781811,-86.169625,181050002021,4
18254,sg:cf0ed923494247be86902b517debdd2f,180890434033,41.288533,-87.39599100000001,181050002021,4
18265,sg:ad1af46c92ee43f78e4e09d4245529c4,180816106052,39.614492,-86.159103,181050002021,4
18269,sg:6eb2f79e55c941b4b8b6dddc9c3fa67a,180816106034,39.605733,-86.192813,181050002021,4
18273,sg:34443acac30a4209a90e5f61234f6545,180571108061,39.991239,-85.93124300000001,181050002021,4
18283,sg:aea4f4c199354fcb9582c21a2e92498c,180973804032,39.708225,-86.09047199999999,181050002021,4
18287,sg:719b030dc12c4901bc1fabc47d0794c3,180670014003,40.442984,-86.12244100000001,181050002021,4
18292,sg:66499ea1f2114bfd8a5aa8bb7c5e3fa3,180973301051,39.889546,-86.05755400000001,181050002021,4
18296,sg:4a5a9e81f183454b806d012847e84eaf,180030116092,41.043296000000005,-85.286194,181050002021,5
18298,sg:092f4e100b964499bb9ca15fad06701f,180973517002,39.800302,-86.147526,181050002021,4
18303,sg:daba069eac8d46cdb80faf2811b786d0,180430709021,38.322192,-85.818049,181050002021,4
18306,sg:5a05c08abe1e428e8d39717646ec8b79,181019502002,38.668824,-86.914912,181050002021,4
18312,sg:30f11b84799b447abb3b802d2f629a75,180816107013,39.576432000000004,-86.160656,181050002021,4
18314,sg:c002ce6ed5514780a48f19610e5d2331,180610603001,38.235116,-86.131196,181050002021,4
18315,sg:12f882ae2a6b4365ab39a7b65a6f5022,180290805001,39.075303000000005,-84.894538,181050002021,4
18352,sg:1038d0259206434f90fbb49e2335f770,180571110081,39.968827000000005,-86.145747,181050002021,4
18361,sg:22b81f62bf724ff1bc57566854d9f8c3,180890427033,41.502557,-87.474627,181050002021,4
18362,sg:38b3947fac6b4ccfad2eac1f146fd507,180939509002,38.862234,-86.509334,181050002021,4
18369,sg:f02355867acd4db9abaa48320a317f87,180890204004,41.626736,-87.50932,181050002021,4
18375,sg:1e4e3cef0c2745f88491b85d1f7d8943,180973910003,39.765291999999995,-86.16124599999999,181050002021,4
18376,sg:9f9fe0ad4b044d8987aa93b72c3f9836,180973610001,39.781345,-86.064647,181050002021,4
18384,sg:4c2676f2acca4e03a381560164e009c0,180973205002,39.869133000000005,-86.121571,181050002021,4
18417,sg:bb0d006d5bd44c65873a05cbafdb32ba,180571110081,39.966578000000005,-86.155992,181050002021,4
18428,sg:dacdf707e2854203889b4bb84e0ff22d,180571110013,39.959518,-86.160089,181050002021,4
18430,sg:21fdfdf17d4f4f0db373891dc416481e,180430709011,38.33254,-85.79969399999999,181050002021,4
18432,sg:6fbaee39213d46c19c75923386a6244f,180030116041,41.043797999999995,-85.278504,181050002021,5
18434,sg:308df036d83f449899719662435d97b4,180632106063,39.761241999999996,-86.329824,181050002021,4
18436,sg:c98051e1632b4ac48fc38d4729f64ba3,180816107021,39.562191,-86.155601,181050002021,4
18437,sg:7bbac5da3e9c499e844d7f05a801df0d,180530102001,40.521534,-85.677217,181050002021,4
18693,sg:4c462a23cafb4aada55565967cc05b80,150090315032,20.948420000000002,-156.687682,181050002021,4
18695,sg:16fb4baa47a84869a1a330aa9d3a7d42,150030101003,21.687153,-157.964488,181050002021,4
18704,sg:0a2d5058e3714b7a8b4d953bf0adf62f,60014090004,37.720971999999996,-122.21815,181050002021,4
18707,sg:251942eb37a24aa8ab0ca7d4d62d5da3,60133382031,37.925977,-122.052108,181050002021,4
18709,sg:b557e5da9c8346e181f8d65c3218fd29,60371351142,34.189956,-118.60373100000001,181050002021,4
18713,sg:08dfccb58e4c4478a4578254593913d3,60379800281,33.942862,-118.40685400000001,181050002021,4
18716,sg:614b4de5709a4935a8cbcc7e9b97086f,60590320131,33.561025,-117.67145900000001,181050002021,4
18717,sg:fb5146e4a3084ce3a44ab469b5e2aa91,60855050061,37.419299,-121.915729,181050002021,4
18743,sg:74ad3026c22841ae9595b9d4220471ed,60133383012,37.917309,-122.022811,181050002021,4
18755,sg:de3df23dad1a4b5abcb0f9a010aa526e,90010503004,41.13843,-73.335301,181050002021,4
18758,sg:2074aa6713c044c1b4223ccd0391934b,90010615001,41.149343,-73.247477,181050002021,4
18760,sg:1630ad923a4a42e0b20188dd41f07b3a,120210102123,26.220907,-81.774761,181050002021,5
18761,sg:c72fdd826c8d4507a97f95733a26148a,120990076073,26.366229999999998,-80.133274,181050002021,4
18762,sg:b1323f246fba40d1ae991488244ba40e,120110802001,26.071858,-80.145411,181050002021,5
18763,sg:2d4cfe9d522c4873bc9d10003ea8a7a1,120310174002,30.321952000000003,-81.637596,181050002021,5
18768,sg:f708dda1870b467fa2915ffabb411ead,121090202001,29.899496999999997,-81.313549,181050002021,4
18772,sg:6c0f1368e6f5453b81b8035538e64ae5,120990075041,26.333190000000002,-80.084678,181050002021,4
18774,sg:0e98b6e6d83a49eda150ccee080911df,120869805001,25.793459,-80.277795,181050002021,4
18775,sg:7325258e923947c6a871909e6111ed83,120860002112,25.947053,-80.149998,181050002021,4
18776,sg:6017e3d1d8ed42d1a45d189254cfcf44,120950168021,28.435446000000002,-81.301564,181050002021,4
18777,sg:2c8217f1800240489c135e61d4e20d40,120990070021,26.400746,-80.12043100000001,181050002021,4
18787,sg:9973b6c33a854435a4b1eaf9a40f79e0,120310168011,30.167763,-81.632244,181050002021,5
18800,sg:f772ad190e36458295a884ccd07bfec2,120310141022,30.291202000000002,-81.391976,181050002021,4
18802,sg:3574437091a4495fb09e64eb374bd150,120310174002,30.324906,-81.63625,181050002021,4
18804,sg:b361be2b87694d09a800cc12a6977905,120860001281,25.936256,-80.148444,181050002021,4
18805,sg:5e347841262f4f66ab2b7d43c6acd92f,120990065022,26.461315000000003,-80.070863,181050002021,4
18811,sg:f420f86d1b804deca827a5e81b53a81a,120970408041,28.333595000000003,-81.513735,181050002021,4
18814,sg:46dd93815256433b8593f45319324367,120111002011,25.987089,-80.142876,181050002021,4
18816,sg:ee61964bbb82429f9b5ad8f04d08b305,121030251221,27.844456,-82.829635,181050002021,4
18824,sg:c815089485514007a4ee959ad3fb1d15,120110704021,26.063189,-80.28250200000001,181050002021,4
18831,sg:489691a77ac240bd8c78fa9aa1ea9a8d,120110703181,26.094073,-80.394488,181050002021,4
18840,sg:645059b560e1465b86db8e0f0bc2f39f,130210134102,32.878979,-83.761382,181050002021,4
18843,sg:cd69e838eb9f4e84b9db332d4b759a52,131510701141,33.513515999999996,-84.219396,181050002021,4
18847,sg:89c1fc6b3cd84fe899d0a030ae47b05a,131210116162,34.061602,-84.28935,181050002021,4
18852,sg:6cf48a1363284f6da74e59669b7de806,130639800001,33.640995000000004,-84.432485,181050002021,6
18855,sg:aac41d9275ce47bf95d199bdb37bbaff,131210116203,34.047365,-84.223021,181050002021,4
18861,sg:cac04ba32bb44019811c85c421475149,170318009004,42.067495,-87.756671,181050002021,4
18862,sg:b0967cba6822487fb2b2062b8b67f732,171978801053,41.701178999999996,-88.122428,181050002021,4
18863,sg:efc77b2340dc4c10ba2e1f6250a41251,170310813006,41.897995,-87.623632,181050002021,4
18866,sg:37b708c32fe44f30b258e01b58669d70,171978811162,41.50804,-87.921724,181050002021,4
18868,sg:abf47ea84e2346ab8210220eab8b953a,170318102004,42.024555,-87.683686,181050002021,5
18869,sg:204c05e3db4e41c387dfe0bbaf34ad44,171978803122,41.712979,-88.209218,181050002021,4
18876,sg:1607d928b2d64d70b70e5ea7b7b63585,170978662001,42.203688,-87.932253,181050002021,4
